Municipio,Distrito,CodigoPostal,Latitud,Longitud
Granadilla de Abona,Vegas, Las (Granadilla),38594,28.1294,-16.5294
Granadilla de Abona,Charco Del Pino,38595,28.1083,-16.5936
Granadilla de Abona,Granadilla,38600,28.1188,-16.576
,Aeropuerto Reina Sofia (Santa Cruz De Tenerife),38610,28.4682,-16.2546
Granadilla de Abona,Castro,38611,28.0844,-16.5586
Granadilla de Abona,San Isidro De Abona,38611,28.0762,-16.558
Granadilla de Abona,Vistas De Yaco,38611,28.0727,-16.5684
Granadilla de Abona,Casablanca (Granadilla),38611,28.0727,-16.5684
Granadilla de Abona,Montaña De Yaco,38611,28.0727,-16.5684
Granadilla de Abona,Atogo,38611,28.0607,-16.5864
Granadilla de Abona,Chuchurumbache,38611,28.0738,-16.5623
Granadilla de Abona,El Medano,38612,28.0462,-16.5363
Vilaflor,Vilaflor,38613,28.1562,-16.6359
Vilaflor,La Escalona,38614,28.1209,-16.6702
Adeje,Ifonche,38615,28.1333,-16.6833
Adeje,Trevejos,38615,28.1393,-16.6615
Granadilla de Abona,Los Barrancos,38616,28.1324,-16.5724
Granadilla de Abona,Los Blanquitos,38616,28.124,-16.5554
Granadilla de Abona,Vicacaro,38616,28.1261,-16.5711
Granadilla de Abona,El Desierto,38616,28.1138,-16.5545
Granadilla de Abona,Higuera, La (Granadilla),38616,28.1254,-16.5733
Granadilla de Abona,Cruz De Las Animas,38616,28.1254,-16.5733
Granadilla de Abona,Chavez,38616,28.1254,-16.5733
Granadilla de Abona,Cruz De Tea (Granadilla),38616,28.1254,-16.5733
Granadilla de Abona,Llanos, Los (Granadilla),38617,28.1146,-16.5496
Granadilla de Abona,Las Palomas,38617,28.1134,-16.5598
Granadilla de Abona,Vista Gorda,38617,28.0967,-16.5741
Granadilla de Abona,El Salto,38617,28.1055,-16.5603
Granadilla de Abona,Yaco,38617,28.0931,-16.5682
Granadilla de Abona,El Draguito,38617,28.113,-16.564
Granadilla de Abona,Los Abrigos,38618,28.0297,-16.5916
,Granadilla (Poligono Industrial),38619,28.1288,-16.562
San Miguel de Abona,San Miguel De Abona,38620,28.1181,-16.6025
Arona,Cruz De Guanche,38626,28.2106,-16.5126
Arona,Valle De San Lorenzo,38626,28.0879,-16.6586
Arona,Los Toscales,38626,28.0787,-16.6633
Arona,Buzanada,38627,28.0699,-16.6557
Arona,La Camella,38627,28.0791,-16.6803
Arona,Barranco Oscuro,38627,28.0775,-16.6596
Arona,Cabo Blanco,38627,28.0723,-16.6715
Arona,Los Bebederos,38627,28.0685,-16.6639
San Miguel de Abona,Tamaide (San Miguel),38628,28.0667,-16.5833
San Miguel de Abona,Aldea Blanca,38628,28.0677,-16.6271
San Miguel de Abona,Las Zocas,38628,28.0814,-16.6082
San Miguel de Abona,Asomada,38628,28.0979,-16.6238
San Miguel de Abona,El Roque,38629,28.0936,-16.6354
San Miguel de Abona,Asomada Alta,38629,28.1008,-16.6407
San Miguel de Abona,El Fronton,38629,28.1008,-16.6407
San Miguel de Abona,Jama,38629,28.1092,-16.6468
Arona,Ten-Bel (Urbanizacion),38630,28.0044,-16.6413
Arona,Costa Del Silencio,38630,28.0044,-16.6413
Arona,Las Galletas,38631,28.0074,-16.6556
Arona,Rosas, Las (Las Galletas),38631,28,-16.65
Arona,Guargacho,38632,28.0346,-16.6399
Arona,Guaza,38632,28.0497,-16.6774
Arona,Palm-Mar,38632,28.0232,-16.7009
Arona,Cho,38632,28.0492,-16.6603
Arona,Fraile,38632,28.0351,-16.6607
Arona,Reina, La (Parque),38632,28.0351,-16.6607
Arona,Guincho, El (San Miguel),38639,28.0263,-16.6062
Arona,Chafiras, Las (San Miguel De Abona),38639,28.0263,-16.6062
Arona,Amarilla Golf,38639,28.0236,-16.6182
Arona,Golf Del Sur,38639,28.0263,-16.6062
Arona,Arona,38640,28.0991,-16.6812
Arona,Casas, Las (Arona),38649,28.0996,-16.681
Arona,Montaña Fria,38649,28.0996,-16.681
Arona,Tunez,38649,28.0996,-16.681
Arona,Sabinita Alta,38649,28.0893,-16.6774
Arona,Vento,38649,28.1014,-16.687
Arona,Playa De Los Cristianos,38650,28.1465,-16.6752
Arona,Chayofa,38652,28.0742,-16.6959
Adeje,Costa Adeje,38660,28.0696,-16.7303
Adeje,Costa Adeje-Playas De Fañabe,38660,28.1227,-16.726
Adeje,Costa Adeje-San Eugenio,38660,28.1227,-16.726
Adeje,La Caldera,38660,28.1227,-16.726
Adeje,Adeje Casco,38670,28.1316,-16.7453
Adeje,Las Nieves,38670,28.1316,-16.7453
Adeje,Las Torres,38670,28.1316,-16.7453
Adeje,Moraditas, Las (Adeje),38677,28.1531,-16.7327
Adeje,Quinta, La (Adeje),38677,28.1531,-16.7327
Adeje,La Concepcion,38677,28.1561,-16.7488
Adeje,Taucho,38677,28.1529,-16.7296
Adeje,Tijoco Bajo,38677,28.1583,-16.766
Adeje,Tijoco Alto,38677,28.1686,-16.7341
Adeje,Los Menores,38677,28.1414,-16.7562
Adeje,Armeñime,38678,28.1299,-16.7555
Adeje,Marazul,38678,28.144,-16.7932
Adeje,Las Cancelas,38678,28.1312,-16.762
Adeje,Callao Salvaje,38678,28.1314,-16.7779
Adeje,El Puertito De Adeje,38678,28.13,-16.7826
Adeje,Fañabe,38679,28.0903,-16.7332
Guía de Isora,Guia De Isora,38680,28.2115,-16.7795
Santiago del Teide,Puerto De Santiago,38683,28.2367,-16.8433
Santiago del Teide,Acantilados De Los Gigantes,38683,28.2367,-16.8433
Santiago del Teide,Tamaimo (Santiago Del Teide),38684,28.294,-16.8162
Guía de Isora,Tejina De Isora,38685,28.2237,-16.7943
Guía de Isora,Cueva Del Polvo,38686,28.2141,-16.8328
Guía de Isora,Alcala,38686,28.202,-16.8278
Guía de Isora,El Varadero,38686,28.2231,-16.8383
Guía de Isora,Piedra Hincada,38687,28.1809,-16.791
Guía de Isora,Aguadulce,38687,28.2237,-16.7943
Guía de Isora,Playa San Juan,38687,28.2237,-16.7943
Guía de Isora,Fonsalia,38687,28.2237,-16.7943
Guía de Isora,Aponte,38687,28.2237,-16.7943
Guía de Isora,Abama,38687,28.2237,-16.7943
Guía de Isora,Pozo, El (Guia De Isora),38688,28.2111,-16.7671
Guía de Isora,Lomo Del Balo (Guia I.),38688,28.2111,-16.7671
Guía de Isora,La Gambueza,38688,28.2111,-16.7671
Guía de Isora,Aripe,38688,28.2165,-16.7669
Guía de Isora,Chiguergue,38688,28.2261,-16.7819
Guía de Isora,Chirche,38688,28.2191,-16.76
Guía de Isora,Acojeja,38688,28.1965,-16.7626
Guía de Isora,El Jaral,38688,28.2037,-16.7557
Guía de Isora,Vera De Erques,38688,28.2111,-16.7671
Guía de Isora,Chio,38689,28.2353,-16.7971
Santiago del Teide,Molledo,38690,28.286,-16.8149
Santiago del Teide,Valle De Arriba,38690,28.3,-16.7833
Santiago del Teide,Retamar, El (Santiago Del Teide),38690,28.2825,-16.7994
Santiago del Teide,Manchas, Las (Santiago Del Teide),38690,28.2825,-16.7994
Santiago del Teide,Arguayo,38690,28.2683,-16.8071
Santiago del Teide,Santiago Del Teide,38690,28.294,-16.8162
Santa Cruz de la Palma,Morro, El (Santa Cruz De La Palma),38700,28.6835,-17.7642
Santa Cruz de la Palma,Santa Cruz De La Palma,38700,28.6835,-17.7642
Breña Alta,Breña Alta,38710,28.65,-17.7833
Breña Baja,San Antonio De Breña,38711,28.65,-17.7667
Breña Baja,La Polvacera,38711,28.6357,-17.7702
Breña Alta,El Socorro,38712,28.6576,-17.7701
Breña Alta,Las Ledas,38712,28.6418,-17.7869
Breña Alta,El Fuerte,38712,28.6621,-17.7642
Breña Alta,Los Cancajos,38712,28.6489,-17.7586
Breña Alta,San Jose De Breña Baja,38712,28.6301,-17.7895
Breña Alta,Montaña La Breña,38712,28.693,-17.7716
Breña Alta,Barranco Del Rio,38713,28.6701,-17.788
Breña Alta,Alamos, Los (Santa Cruz De La Palma),38713,28.6701,-17.788
Breña Alta,Cuesta, La (Breña Alta),38713,28.6701,-17.788
Breña Alta,Las Tierritas,38713,28.6701,-17.788
Breña Alta,Belhoco,38713,28.6701,-17.788
Breña Alta,Nieves, Las (Santa Cruz De La Palma),38713,28.6701,-17.788
Breña Alta,Botazo,38713,28.6688,-17.7957
Breña Alta,Buenavista De Abajo,38713,28.6685,-17.7805
Breña Alta,Buenavista De Arriba,38713,28.675,-17.7881
Puntallana,El Posito,38714,28.6803,-17.7736
Puntallana,Lomo Piñedo,38714,28.6803,-17.7736
Puntallana,Llano Molino,38714,28.6803,-17.7736
Puntallana,Galga, La (Puntallana),38714,28.6803,-17.7736
Puntallana,San Bartolome (Puntallana),38714,28.6803,-17.7736
Puntallana,El Granel,38714,28.6803,-17.7736
Puntallana,Cercado Peñon (Puntallana),38714,28.6803,-17.7736
Puntallana,Lomo Estrecho,38714,28.6803,-17.7736
Puntallana,Lomo El Corcho,38714,28.6803,-17.7736
Puntallana,El Taboco,38715,28.7333,-17.7333
Puntallana,Candelaria (Santa Cruz De La Palma),38715,28.7333,-17.7333
Puntallana,Toscas, Las (Santa Cruz De La Palma),38715,28.7333,-17.7333
Puntallana,Lomadilla,38715,28.7333,-17.7333
Puntallana,Lomo De Los Gomeros,38715,28.7333,-17.7333
Puntallana,Puntallana,38715,28.7333,-17.7333
Puntallana,La Camacha,38715,28.7333,-17.7333
San Andrés y Sauces,San Andres Y Sauces,38720,28.8029,-17.7761
Barlovento,Barlovento,38726,28.8279,-17.8045
Barlovento,Lomo Machin,38726,28.8167,-17.8333
Barlovento,Lomo Machin Alto,38726,28.8219,-17.8186
Barlovento,Las Paredes,38726,28.8281,-17.7999
Barlovento,Gallegos,38727,28.8252,-17.8402
Barlovento,Topaciegas,38727,28.8246,-17.8036
Barlovento,Cabezadas Bajas,38727,28.8246,-17.8036
Barlovento,Lomo De Los Castros,38727,28.8246,-17.8036
Barlovento,Tosca, La (Barlovento),38727,28.8271,-17.8038
Barlovento,Palmita, La (Barlovento),38727,28.8271,-17.8038
Barlovento,Marantes,38727,28.8167,-17.7667
Barlovento,Cuesta, La (Barlovento),38727,28.8271,-17.8038
Barlovento,Lomo Romero,38727,28.8177,-17.7843
Barlovento,Lomo Quinto,38727,28.8082,-17.8034
Barlovento,Oropesa,38727,28.8203,-17.7743
Garafía,Roque Faro,38728,28.8183,-17.8008
San Andrés y Sauces,Verada De Lomadas,38729,28.7951,-17.7758
San Andrés y Sauces,San Andres De La Palma,38729,28.7951,-17.7758
San Andrés y Sauces,Llano Del Pino,38729,28.7951,-17.7758
San Andrés y Sauces,Roque, El (San Andres Y Sauces),38729,28.7951,-17.7758
San Andrés y Sauces,Quinta Zoca,38729,28.8088,-17.7652
San Andrés y Sauces,Bermudez,38729,28.7951,-17.7758
San Andrés y Sauces,Verada De Bajamar,38729,28.7951,-17.7758
San Andrés y Sauces,San Juan (San Andres Y Sauces),38729,28.7951,-17.7758
San Andrés y Sauces,La Fuente Nueva,38729,28.7951,-17.7758
San Andrés y Sauces,Ramirez,38729,28.7951,-17.7758
Villa de Mazo,Mazo,38730,28.6091,-17.778
Villa de Mazo,San Simon,38738,28.5952,-17.7729
Villa de Mazo,Callejones De Abajo,38738,28.5763,-17.7773
Villa de Mazo,Aeropuerto De La Palma,38738,28.5763,-17.7773
Villa de Mazo,Tigalate Abajo,38738,28.5763,-17.7773
Villa de Mazo,Sabina, La (Mazo),38738,28.5763,-17.7773
Villa de Mazo,Monte De Luna,38738,28.5763,-17.7773
Villa de Mazo,Lomo Oscuro,38738,28.5846,-17.7768
Villa de Mazo,Malpaises,38738,28.5667,-17.7667
Villa de Mazo,Tiguerorte,38738,28.5594,-17.7928
Villa de Mazo,Lodero,38739,28.6173,-17.7684
Villa de Mazo,Rosa, La (Mazo),38739,28.6091,-17.778
Villa de Mazo,Monte Pueblo,38739,28.6123,-17.7724
Villa de Mazo,El Poleal,38739,28.6123,-17.7724
Villa de Mazo,Monte Breñas,38739,28.6123,-17.7724
Fuencaliente de la Palma,Fuencaliente,38740,28.4924,-17.8453
Fuencaliente de la Palma,Quemados, Los (Fuencaliente),38749,28.5093,-17.8555
Fuencaliente de la Palma,El Charco,38749,28.5344,-17.8661
Fuencaliente de la Palma,Caletas, Las (Fuencalite),38749,28.5093,-17.8555
Fuencaliente de la Palma,Las Indias,38749,28.5026,-17.86
Paso, El,El Paso,38750,28.6522,-17.88
Paso, El,Tacande De Arriba (El Paso),38758,28.6501,-17.8827
Paso, El,Rosa, La (El Paso),38758,28.6501,-17.8827
Paso, El,Barrial De Enmedio,38758,28.6501,-17.8827
Paso, El,Barrial De Abajo,38758,28.6501,-17.8827
Paso, El,Barrial De Arriba,38758,28.6501,-17.8827
Llanos de Aridane, Los,Paso De Abajo,38759,28.6513,-17.8828
Llanos de Aridane, Los,Manchas De Abajo,38759,28.6513,-17.8828
Llanos de Aridane, Los,El Paraiso,38759,28.6513,-17.8828
Llanos de Aridane, Los,Cuatro Caminos (Llanos),38759,28.6577,-17.883
Llanos de Aridane, Los,San Nicolas (El Paso),38759,28.6501,-17.8827
Llanos de Aridane, Los,Jedey (El Paso),38759,28.6501,-17.8827
Llanos de Aridane, Los,Malpais (El Paso),38759,28.6501,-17.8827
Llanos de Aridane, Los,Tacande Abajo (El Paso),38759,28.6501,-17.8827
Llanos de Aridane, Los,Manchas, Las (El Paso),38759,28.6501,-17.8827
Llanos de Aridane, Los,Llanos De Aridane,38760,28.6585,-17.9182
Llanos de Aridane, Los,Retamar (Los Llanos),38760,28.6585,-17.9182
Llanos de Aridane, Los,Argual,38760,28.6592,-17.9208
Llanos de Aridane, Los,Triana,38767,28.6509,-17.9108
Llanos de Aridane, Los,Rosas, Las (Los Llanos),38767,28.6473,-17.9109
Llanos de Aridane, Los,Hermosilla,38768,28.6345,-17.9114
Llanos de Aridane, Los,Pedregales, Los (Los Llanos De Aridane),38768,28.6345,-17.9114
Llanos de Aridane, Los,Barros, Los (Los Llanos De Aridane),38768,28.6345,-17.9114
Llanos de Aridane, Los,La Condesa,38769,28.6091,-17.9053
Llanos de Aridane, Los,El Pedregal,38769,28.6091,-17.9053
Llanos de Aridane, Los,Casa De La Bombilla,38769,28.6091,-17.9053
Llanos de Aridane, Los,Puerto De Naos,38769,28.5863,-17.9097
Llanos de Aridane, Los,El Remo,38769,28.554,-17.8889
Llanos de Aridane, Los,Dos Pinos,38769,28.6474,-17.8984
Llanos de Aridane, Los,Tajuya,38769,28.6349,-17.8891
Llanos de Aridane, Los,Todoque,38769,28.6182,-17.9014
Tazacorte,Tazacorte,38770,28.6434,-17.9329
Tazacorte,Costa, La (Tazacorte),38779,28.6419,-17.9339
Tazacorte,Marina,38779,28.637,-17.9229
Tazacorte,San Borondon,38779,28.6342,-17.9318
Tazacorte,El Puerto De Tazacorte,38779,28.6381,-17.9329
Tijarafe,Bellido,38780,28.6958,-17.9495
Tijarafe,Tinizara,38780,28.6958,-17.9495
Tijarafe,Aguatavar,38780,28.6958,-17.9495
Tijarafe,El Jesus,38780,28.6958,-17.9495
Tijarafe,Pueblo, El (Tijarafe),38780,28.7,-17.95
Tijarafe,Tijarafe,38780,28.7,-17.95
Tijarafe,Arecida,38780,28.6832,-17.9481
Tijarafe,Punta, La (Tijarafe),38780,28.7,-17.95
Tijarafe,Amagar,38780,28.6701,-17.9332
Garafía,Garafia,38787,28.8167,-17.9333
Garafía,Llano Negro,38788,28.8069,-17.9265
Garafía,Hoya Grande (Garafia),38788,28.7383,-17.9574
Garafía,Las Tricias,38788,28.7818,-17.9645
Garafía,Castillo, El (Garafia),38788,28.7383,-17.9574
Garafía,Cueva Del Agua,38788,28.7383,-17.9574
Tijarafe,Fagundo,38789,28.7689,-17.976
Tijarafe,Roque, El (Puntagorda),38789,28.7689,-17.976
Tijarafe,Pinar, El (Puntagorda),38789,28.7689,-17.976
Tijarafe,Puntagorda,38789,28.7652,-17.9795
San Sebastián de la Gomera,San Sebastian Gomera,38800,28.0916,-17.1133
San Sebastián de la Gomera,San Antonio Y Pilar,38801,28.1086,-17.1583
San Sebastián de la Gomera,Inchereda,38801,28.1167,-17.1167
San Sebastián de la Gomera,El Molinito,38801,28.1058,-17.1293
San Sebastián de la Gomera,El Jorado,38801,28.1134,-17.1581
San Sebastián de la Gomera,La Laja,38801,28.1107,-17.1898
San Sebastián de la Gomera,El Atajo,38801,28.1173,-17.1593
San Sebastián de la Gomera,Lomito Fragoso Y Honduras,38801,28.1,-17.1667
San Sebastián de la Gomera,Chejelipes,38801,28.1086,-17.1583
Alajeró,Santiago, De (Playa),38810,28.0747,-17.226
Alajeró,Tapahuga,38811,28.0885,-17.2108
Alajeró,Vegaipala,38811,28.0885,-17.2108
Alajeró,Barranco De Santiago,38811,28.0885,-17.2108
Alajeró,Ayamosna,38811,28.0885,-17.2108
Alajeró,Tejiade,38811,28.0885,-17.2108
Alajeró,Las Toscas,38811,28.0885,-17.2108
Alajeró,Pastrana,38811,28.0885,-17.2108
Alajeró,Benchijigua,38811,28.0919,-17.2183
Alajeró,Laguna De Santiago,38811,28.0885,-17.2108
Alajeró,Tecina,38811,28.0363,-17.1927
Alajeró,Jerduñe,38811,28.0912,-17.194
Alajeró,Lo Del Gato,38811,28.0823,-17.22
Alajeró,Arguayoda,38812,28.0542,-17.2488
Alajeró,Almacigos,38812,28.0542,-17.2488
Alajeró,Guarimiar,38812,28.0542,-17.2488
Alajeró,Alajero,38812,28.0621,-17.2407
Alajeró,Quise,38812,28.0463,-17.2569
Alajeró,Imada,38812,28.0858,-17.2411
Alajeró,Antoncojo,38813,28.0747,-17.226
Alajeró,Targa,38813,28.0747,-17.226
Hermigua,Callejon De Ordaiz,38820,28.1677,-17.1905
Hermigua,Piedra Romana,38820,28.1709,-17.194
Hermigua,Las Nuevitas,38820,28.1673,-17.1898
Hermigua,Llano Campos,38820,28.1707,-17.1855
Hermigua,El Curato,38820,28.1636,-17.1984
Hermigua,Palmarejo,38820,28.1723,-17.1888
Hermigua,El Tabaibal,38820,28.176,-17.187
Hermigua,Hermigua,38820,28.1677,-17.1905
Hermigua,Ibo Alfaro,38829,28.1677,-17.1905
Hermigua,Monteforte,38829,28.1483,-17.2031
Hermigua,Las Poyatas,38829,28.1553,-17.1947
Hermigua,Corralete,38829,28.1677,-17.1905
Hermigua,Estanquillo,38829,28.1677,-17.1905
Hermigua,Hoyetas,38829,28.1677,-17.1905
Hermigua,Casas, Las (Hermigua),38829,28.1677,-17.1905
Hermigua,Cabezadas, Las (Hermigua),38829,28.1677,-17.1905
Agulo,Lepe,38830,28.1862,-17.186
Agulo,Agulo,38830,28.1886,-17.195
Vallehermoso,Vallehermoso,38840,28.18,-17.2661
Vallehermoso,Los Bellos,38849,28.1696,-17.2736
Vallehermoso,La Quilla,38849,28.1691,-17.2776
Vallehermoso,Los Loros,38849,28.1573,-17.2672
Vallehermoso,Macayo,38849,28.1676,-17.2754
Vallehermoso,Banda De Las Rosas,38849,28.1538,-17.2712
Vallehermoso,Rosa De Las Piedras,38849,28.1538,-17.2712
Vallehermoso,Los Chapines,38849,28.1538,-17.2712
Vallehermoso,Arguamul,38850,28.197,-17.2957
Valle Gran Rey,Tazo,38852,28.1495,-17.33
Valle Gran Rey,Alojera,38852,28.1638,-17.333
Valle Gran Rey,Taguluche,38852,28.1364,-17.335
Valle Gran Rey,Epina,38852,28.1647,-17.3011
Vallehermoso,La Rajita,38860,28.05,-17.2833
Vallehermoso,Igualero,38869,28.0993,-17.2539
Vallehermoso,Erque,38869,28.1003,-17.2528
Vallehermoso,La Dama,38869,28.0547,-17.3008
Vallehermoso,Cercado, El (Vallehermoso),38869,28.0924,-17.2614
Vallehermoso,Pavon,38869,28.0924,-17.2614
Vallehermoso,Temocoda,38869,28.0924,-17.2614
Vallehermoso,Chipude (Vallehermoso),38869,28.0924,-17.2614
Vallehermoso,Erquito,38869,28.0924,-17.2614
Valle Gran Rey,Borbalan,38870,28.0898,-17.3332
Valle Gran Rey,Valle Gran Rey,38870,28.0898,-17.3332
Valle Gran Rey,Vueltas,38870,28.0834,-17.3339
Valle Gran Rey,La Puntilla,38870,28.0884,-17.3388
Valle Gran Rey,La Calera,38870,28.0959,-17.3352
Valle Gran Rey,Los Granados,38879,28.1113,-17.3185
Valle Gran Rey,Chele,38879,28.1088,-17.3185
Valle Gran Rey,El Guro,38879,28.1074,-17.3265
Valle Gran Rey,El Retamal,38879,28.1175,-17.3114
Valle Gran Rey,Casa De La Seda,38879,28.0898,-17.3332
Valle Gran Rey,Lomo Del Moral,38879,28.0898,-17.3332
Valle Gran Rey,Hornillo, El (Valle Gran Rey),38879,28.0898,-17.3332
Valle Gran Rey,Los Descansaderos,38879,28.0898,-17.3332
Valle Gran Rey,Lomo Del Balo (Valle Gran Rey),38879,28.0898,-17.3332
Valle Gran Rey,Vizcaina, La (Valle Gran Rey),38879,28.0898,-17.3332
Agulo,Vega, La (Agulo),38890,28.145,-17.2274
Agulo,Pajar De Bento,38890,28.145,-17.2274
Agulo,Palmita, La (Agulo),38890,28.145,-17.2274
Agulo,Cruz Del Tierno,38890,28.145,-17.2274
Agulo,Serpa,38890,28.145,-17.2274
Agulo,Rosas, Las (Agulo),38890,28.145,-17.2274
Agulo,Los Aceviños,38890,28.145,-17.2274
Vallehermoso,Valle Abajo,38891,28.1382,-17.2879
Vallehermoso,Tamargada,38891,28.1857,-17.2386
Valle Gran Rey,Las Hayas,38892,28.1287,-17.2917
Valle Gran Rey,Acardece,38892,28.1396,-17.3122
Valle Gran Rey,Arure,38892,28.135,-17.319
Valverde,Valverde Del Hierro,38900,27.7614,-17.9722
Valverde,Caleta, De La (Playa),38910,27.8028,-17.8973
Valverde,Tamaduste,38910,27.8249,-17.8958
Valverde,Temijiraque,38910,27.7668,-17.9139
Valverde,Puerto De La Estaca,38910,27.7833,-17.9
Valverde,Aeropuerto De Hierro,38910,27.8028,-17.8973
Frontera,Los Mocanes,38911,27.7608,-18.0045
Frontera,Frontera,38911,27.757,-18.0054
Frontera,Luchon,38911,27.7574,-18.0041
Frontera,Puntas, Las (V. Hierro),38911,27.7574,-18.0041
Frontera,Sabinosa,38912,27.7474,-18.0969
Frontera,Tigaday,38913,27.7513,-18.0208
El Pinar de El Hierro,Las Casas,38914,27.7133,-17.9759
El Pinar de El Hierro,Taibique,38914,27.7045,-17.98
El Pinar de El Hierro,Pinar, El (V. Hierro),38914,27.7091,-17.9785
Valverde,Isora,38915,27.7504,-17.9476
Valverde,Tiñor,38915,27.7891,-17.932
Valverde,San Andres (V. Hierro),38915,27.7678,-17.9397
Valverde,Mocanal,38916,27.8202,-17.9426
Valverde,Erese,38916,27.8125,-17.9631
Valverde,Guarazoca,38916,27.8093,-17.9733
El Pinar de El Hierro,La Restinga,38917,27.6417,-17.9812
